user_id, o, c, e, a, n, cpb-i, cpb-o, dis_ocean, avg_dis_ocean, dis_os, avg_dis_os, email_ratio, cnt_send, cnt_s_size, cnt_s_attach, cnt_s_days
CKP0721,40.0,39.0,39.0,13.0,32.0,-6.4,-22.13,230.889872898,28.8612341122,16.0,2.0,17.0,486660.0,0.0,17.0,
HIA0414,38.0,39.0,39.0,18.0,31.0,-8.19,-24.15,757.593308892,26.1239072032,30.0,1.03448275862,530.0,15873867.0,361.0,268.0,
HSP0290,38.0,15.0,28.0,20.0,27.0,-8.92,-14.97,188.431173905,26.9187391293,16.0,2.28571428571,14.0,461535.0,9.0,14.0,
HRW0550,38.0,34.0,24.0,22.0,28.0,-13.58,-23.2,715.424828759,21.6795402654,24.0,0.727272727273,675.0,20346388.0,400.0,269.0,
KBB0189,49.0,23.0,16.0,33.0,30.0,-21.37,-23.72,1035.99512774,31.3937917497,16.0,0.484848484848,38.0,1100094.0,36.0,34.0,
CBB0365,37.0,17.0,20.0,41.0,33.0,-18.53,-20.43,1293.76524919,32.3441312299,16.0,0.4,993.0,29667557.0,673.0,331.0,
DLH0029,36.0,26.0,38.0,18.0,31.0,-5.76,-17.81,654.685605408,23.3816287646,16.0,0.571428571429,29.0,834059.0,4.0,27.0,
NRO0768,18.0,18.0,41.0,25.0,36.0,-0.14,-10.67,358.890874119,32.6264431017,24.0,2.18181818182,36.0,1041238.0,13.0,33.0,
NWT0098,35.0,39.0,26.0,36.0,33.0,-17.8,-28.28,594.155327281,23.7662130912,24.0,0.96,27.0,763260.0,20.0,25.0,
QPM0727,43.0,40.0,18.0,34.0,34.0,-21.26,-28.47,1474.07053145,28.3475102203,16.0,0.307692307692,514.0,15543208.0,0.0,234.0,
KVT0028,44.0,20.0,35.0,19.0,37.0,-6.94,-14.4,828.671849415,30.6915499783,16.0,0.592592592593,28.0,907754.0,18.0,26.0,
LFS0071,48.0,31.0,14.0,17.0,25.0,-17.17,-22.54,1157.64261399,32.1567392774,16.0,0.444444444444,663.0,19509791.0,0.0,264.0,
WNB0908,38.0,38.0,38.0,22.0,23.0,-11.92,-28.99,385.104847841,24.06905299,28.0,1.75,130.0,3597053.0,136.0,108.0,
PAD0773,36.0,21.0,14.0,16.0,38.0,-8.42,-8.62,360.560280099,27.7354061615,24.0,1.84615384615,64.0,2003213.0,19.0,60.0,
BJH0354,22.0,21.0,31.0,20.0,36.0,-2.17,-9.74,1476.31348706,26.3627408403,16.0,0.285714285714,784.0,23667997.0,0.0,320.0,
ONW0083,46.0,30.0,25.0,30.0,26.0,-19.01,-27.78,563.514871036,22.5405948414,16.0,0.64,114.0,3497021.0,71.0,92.0,
SSJ0784,19.0,39.0,12.0,45.0,34.0,-20.13,-25.82,448.561270618,37.3801058849,30.0,2.5,71.0,2107777.0,61.0,66.0,
KJP0371,36.0,21.0,25.0,15.0,30.0,-7.16,-13.29,738.722555623,23.8297598588,16.0,0.516129032258,698.0,20960179.0,786.0,280.0,
IMB0481,19.0,41.0,38.0,43.0,38.0,-12.13,-27.12,1262.90924952,34.1326824194,30.0,0.810810810811,577.0,16872535.0,316.0,264.0,
BTR0403,47.0,47.0,21.0,17.0,28.0,-16.96,-28.76,792.268234189,29.3432679329,30.0,1.11111111111,344.0,10377765.0,91.0,219.0,
DLM0051,37.0,37.0,17.0,20.0,35.0,-12.97,-19.32,1570.01252015,26.1668753358,24.0,0.4,71.0,2078399.0,47.0,62.0,
AHM0410,34.0,43.0,15.0,18.0,26.0,-14.83,-24.38,1027.36015439,29.3531472682,16.0,0.457142857143,599.0,17611485.0,582.0,289.0,
CHM0821,48.0,11.0,39.0,19.0,23.0,-9.06,-18.5,361.627736567,36.1627736567,16.0,1.6,39.0,1034118.0,44.0,36.0,
JBM0350,37.0,21.0,12.0,45.0,25.0,-24.81,-26.63,1596.98081614,33.978315237,30.0,0.63829787234,536.0,15980836.0,184.0,280.0,
PLH0862,32.0,37.0,25.0,16.0,32.0,-8.47,-18.8,1094.6357786,24.8780858772,24.0,0.545454545455,198.0,5984578.0,0.0,126.0,
RCP0785,42.0,38.0,43.0,30.0,32.0,-13.15,-29.64,395.079411599,30.3907239691,24.0,1.84615384615,47.0,1349065.0,0.0,43.0,
NSC0597,19.0,13.0,11.0,44.0,31.0,-16.51,-15.26,350.017803477,38.890867053,30.0,3.33333333333,41.0,1277867.0,60.0,35.0,
AVM0947,10.0,25.0,30.0,44.0,39.0,-9.06,-16.81,168.804447147,33.7608894293,30.0,6.0,59.0,1720179.0,20.0,54.0,
MSZ0310,24.0,38.0,18.0,31.0,29.0,-15.15,-23.96,1195.50651761,27.170602673,24.0,0.545454545455,294.0,8636948.0,143.0,179.0,
SDB0106,35.0,46.0,26.0,27.0,37.0,-14.09,-25.79,811.731975243,26.1849024272,24.0,0.774193548387,530.0,15728604.0,411.0,257.0,
HAC0282,37.0,32.0,38.0,12.0,28.0,-5.16,-19.65,906.870377773,27.4809205386,16.0,0.484848484848,637.0,18636274.0,452.0,276.0,
HSB0196,44.0,13.0,43.0,30.0,33.0,-9.51,-18.67,1591.93325093,31.8386650186,16.0,0.32,904.0,26945741.0,753.0,376.0,
BRM0995,20.0,11.0,32.0,26.0,40.0,-1.34,-5.54,980.240944061,33.8014118642,16.0,0.551724137931,540.0,15510245.0,439.0,225.0,
SES0477,38.0,40.0,13.0,39.0,29.0,-24.36,-31.02,1445.64795398,28.9129590797,24.0,0.48,900.0,26746794.0,948.0,318.0,
RNF0765,41.0,22.0,37.0,41.0,25.0,-18.2,-29.43,348.193144973,26.7840880749,16.0,1.23076923077,68.0,2080185.0,0.0,64.0,
GNZ0953,26.0,18.0,26.0,36.0,29.0,-12.7,-18.67,268.952175005,24.4501977277,16.0,1.45454545455,51.0,1502619.0,84.0,48.0,
HRB0351,19.0,12.0,43.0,42.0,36.0,-6.29,-15.49,2535.04425856,37.8364814711,16.0,0.238805970149,945.0,28585146.0,298.0,361.0,
ZSB0649,23.0,25.0,36.0,14.0,26.0,-1.68,-14.59,601.808538581,28.6575494562,30.0,1.42857142857,153.0,4408411.0,158.0,119.0,
ADC0391,50.0,43.0,40.0,33.0,38.0,-16.95,-31.89,1116.95642321,34.9048882254,30.0,0.9375,466.0,14367898.0,468.0,269.0,
PMC0328,20.0,43.0,10.0,36.0,33.0,-17.94,-24.37,564.36896149,37.6245974327,24.0,1.6,110.0,3416084.0,109.0,92.0,
ILJ0526,33.0,50.0,23.0,46.0,25.0,-25.93,-40.12,506.313734916,31.6446084322,16.0,1.0,145.0,4519434.0,120.0,116.0,
ANT0430,12.0,19.0,23.0,48.0,31.0,-14.09,-19.23,1197.54612933,38.6305203011,16.0,0.516129032258,340.0,10108026.0,314.0,210.0,
DFH0188,35.0,40.0,18.0,38.0,24.0,-22.98,-32.81,686.240730551,29.8365535022,16.0,0.695652173913,133.0,3956017.0,49.0,109.0,
LLV0602,36.0,10.0,36.0,37.0,33.0,-11.39,-17.38,1736.60433538,31.0107917032,16.0,0.285714285714,603.0,18388256.0,152.0,288.0,
GCR0554,16.0,16.0,41.0,23.0,37.0,1.88,-8.0,1198.1813618,33.2828156055,16.0,0.444444444444,754.0,22772522.0,597.0,291.0,
SJO0209,39.0,45.0,18.0,39.0,35.0,-22.77,-31.25,1576.98785413,29.2034787802,28.0,0.518518518519,396.0,11506070.0,460.0,241.0,
NGC0058,44.0,45.0,39.0,15.0,27.0,-10.62,-28.94,1476.71457336,31.4194590076,16.0,0.340425531915,903.0,26808043.0,674.0,339.0,
LHL0309,19.0,34.0,27.0,46.0,37.0,-15.29,-24.42,1630.66787785,33.2789362826,16.0,0.326530612245,345.0,10537152.0,170.0,199.0,
EJW0884,46.0,20.0,32.0,26.0,31.0,-12.74,-20.23,402.522138952,26.8348092635,30.0,2.0,117.0,3307597.0,27.0,98.0,
CRO0027,19.0,30.0,28.0,46.0,26.0,-17.04,-27.95,875.251729307,30.181094114,18.0,0.620689655172,35.0,1078860.0,12.0,33.0,
HKR0628,21.0,16.0,17.0,16.0,25.0,-5.49,-9.14,1444.06888793,33.5829973937,24.0,0.558139534884,570.0,16744370.0,551.0,271.0,
GTD0116,43.0,19.0,45.0,20.0,31.0,-5.85,-18.14,1779.46954401,30.1605007459,16.0,0.271186440678,679.0,20566883.0,221.0,269.0,
DSB0731,26.0,15.0,40.0,43.0,30.0,-11.49,-21.43,1540.31843732,32.0899674441,24.0,0.5,540.0,16402798.0,307.0,236.0,
HDJ0446,18.0,17.0,45.0,27.0,35.0,-0.08,-12.0,156.747491972,31.3494983943,16.0,3.2,20.0,615234.0,10.0,20.0,
CHG0146,40.0,20.0,39.0,19.0,35.0,-5.22,-14.82,794.469093987,26.4823031329,18.0,0.6,37.0,1009044.0,24.0,33.0,
AIH0675,25.0,39.0,38.0,40.0,37.0,-12.56,-26.98,984.826639111,29.8432314882,16.0,0.484848484848,632.0,19017746.0,398.0,267.0,
APG0307,43.0,39.0,36.0,43.0,22.0,-23.35,-39.52,255.338118391,25.5338118391,16.0,1.6,29.0,819130.0,15.0,28.0,
RHC0335,36.0,35.0,40.0,46.0,25.0,-20.18,-36.31,425.529858911,32.7330660701,16.0,1.23076923077,102.0,3058803.0,0.0,88.0,
CQW0652,10.0,22.0,48.0,20.0,33.0,4.8,-10.63,634.124857791,39.6328036119,16.0,1.0,96.0,3022060.0,0.0,78.0,
IJW0851,21.0,10.0,10.0,18.0,34.0,-4.98,-2.25,1355.78700347,35.6786053545,16.0,0.421052631579,208.0,6532713.0,0.0,124.0,
NAR0981,39.0,39.0,16.0,50.0,36.0,-26.8,-32.41,826.692603444,34.4455251435,16.0,0.666666666667,204.0,6179802.0,199.0,145.0,
NUL0471,35.0,38.0,38.0,26.0,37.0,-9.38,-23.3,157.155897106,22.4508424437,16.0,2.28571428571,19.0,503307.0,16.0,19.0,
MIB0904,22.0,21.0,34.0,38.0,25.0,-11.8,-22.65,378.143712814,25.2095808543,30.0,2.0,102.0,3310683.0,125.0,78.0,
HBB0056,37.0,33.0,30.0,21.0,27.0,-11.43,-23.29,425.533745911,22.3965129427,16.0,0.842105263158,21.0,673209.0,15.0,19.0,
MCJ0324,28.0,20.0,40.0,20.0,36.0,-1.56,-11.88,1402.96576404,28.0593152807,24.0,0.48,372.0,11667240.0,195.0,201.0,
HDH0928,40.0,36.0,20.0,40.0,26.0,-23.72,-32.42,783.221674818,26.1073891606,16.0,0.533333333333,366.0,11342594.0,430.0,201.0,
MOH0273,39.0,40.0,47.0,50.0,26.0,-21.61,-41.27,1104.79115024,36.8263716747,28.0,0.933333333333,225.0,6878806.0,77.0,175.0,
KNW0644,15.0,20.0,23.0,15.0,25.0,-2.4,-9.71,591.400248126,32.8555693403,30.0,1.66666666667,125.0,3883989.0,91.0,101.0,
CGA0629,36.0,35.0,24.0,49.0,28.0,-24.75,-34.21,1592.72242975,30.6292774952,24.0,0.461538461538,658.0,19843309.0,0.0,303.0,
NMS0280,39.0,42.0,26.0,37.0,27.0,-21.35,-33.83,352.382056092,25.1701468637,28.0,2.0,199.0,6170506.0,217.0,155.0,
THD0448,41.0,32.0,29.0,38.0,32.0,-18.83,-28.35,137.820320561,27.5640641122,16.0,3.2,18.0,517206.0,1.0,18.0,
SPA0141,43.0,22.0,10.0,21.0,29.0,-15.99,-16.61,1210.40889557,33.6224693214,18.0,0.5,886.0,26454128.0,831.0,269.0,
LPC0492,30.0,23.0,22.0,30.0,26.0,-13.84,-20.34,1399.32103094,24.1262246713,16.0,0.275862068966,933.0,27500236.0,705.0,328.0,
BTN0061,42.0,21.0,22.0,20.0,22.0,-13.78,-20.24,684.534974137,26.328268236,24.0,0.923076923077,725.0,21593406.0,804.0,265.0,
HGH0595,41.0,14.0,22.0,39.0,29.0,-18.85,-21.41,161.376550252,32.2753100504,30.0,6.0,43.0,1259621.0,0.0,40.0,
BAM0611,25.0,30.0,39.0,23.0,25.0,-6.44,-21.81,1222.05053797,24.9398068973,16.0,0.326530612245,662.0,20241700.0,575.0,289.0,
KKC0683,32.0,37.0,37.0,48.0,35.0,-18.51,-31.95,849.925446398,29.3077740137,28.0,0.965517241379,219.0,6432092.0,0.0,134.0,
BBS0422,39.0,42.0,29.0,41.0,18.0,-24.48,-40.06,945.149000076,30.4886774218,30.0,0.967741935484,682.0,20632170.0,603.0,322.0,
HDL0748,25.0,13.0,46.0,41.0,25.0,-9.71,-22.55,1716.13970729,35.0232593324,16.0,0.326530612245,503.0,15595779.0,0.0,234.0,
DCC0160,36.0,39.0,33.0,42.0,27.0,-20.37,-34.65,1269.7115404,27.6024247913,26.0,0.565217391304,61.0,1865129.0,49.0,58.0,
MES0407,38.0,44.0,25.0,47.0,37.0,-23.52,-33.74,840.292146262,32.3189287024,24.0,0.923076923077,424.0,12666492.0,469.0,226.0,
LMF0980,42.0,45.0,12.0,44.0,35.0,-27.32,-33.33,1406.16715036,36.0555679579,24.0,0.615384615385,43.0,1217752.0,36.0,42.0,
BMM0112,40.0,36.0,24.0,40.0,25.0,-22.96,-33.37,308.721328224,23.7477944788,24.0,1.84615384615,188.0,5798916.0,124.0,141.0,
LTS0860,48.0,20.0,29.0,20.0,31.0,-11.51,-17.91,1278.90467343,29.7419691495,16.0,0.372093023256,212.0,6190860.0,64.0,132.0,
ESJ0670,42.0,31.0,15.0,40.0,24.0,-25.25,-31.06,1079.03668391,30.8296195404,24.0,0.685714285714,840.0,24739023.0,317.0,350.0,
AAF0791,14.0,40.0,40.0,50.0,34.0,-13.94,-30.42,1091.65655297,40.431724184,24.0,0.888888888889,154.0,4520185.0,0.0,130.0,
SAC0592,24.0,18.0,23.0,42.0,26.0,-16.15,-21.68,341.062418989,31.0056744535,16.0,1.45454545455,48.0,1284395.0,68.0,44.0,
UCS0227,22.0,32.0,41.0,35.0,34.0,-8.36,-22.87,616.336850199,28.0153113727,24.0,1.09090909091,514.0,15429368.0,0.0,225.0,
JCR0770,40.0,47.0,24.0,21.0,27.0,-16.07,-29.48,314.43602551,28.5850932282,28.0,2.54545454545,49.0,1434173.0,73.0,48.0,
MKW0441,15.0,25.0,45.0,20.0,34.0,2.31,-12.37,542.903020167,31.9354717745,28.0,1.64705882353,101.0,3108175.0,117.0,86.0,
TSM0927,33.0,21.0,10.0,37.0,26.0,-20.43,-21.64,932.127717161,31.0709239054,24.0,0.8,315.0,9867993.0,204.0,190.0,
OJK0233,40.0,36.0,14.0,22.0,33.0,-15.8,-21.03,1052.30884788,26.9822781508,24.0,0.615384615385,644.0,19200150.0,361.0,258.0,
SMW0084,20.0,37.0,39.0,48.0,27.0,-16.33,-32.95,955.114182516,32.9349718109,24.0,0.827586206897,146.0,4554916.0,67.0,113.0,
BEH0615,24.0,20.0,50.0,22.0,26.0,-1.12,-17.6,1877.0742378,34.1286225054,16.0,0.290909090909,695.0,21181592.0,572.0,311.0,
ADF0397,39.0,16.0,10.0,40.0,35.0,-20.56,-17.94,977.329425086,37.5895932725,30.0,1.15384615385,390.0,11352633.0,108.0,232.0,
NJC0705,43.0,39.0,29.0,36.0,31.0,-19.93,-31.58,125.284267093,25.0568534186,16.0,3.2,17.0,575551.0,2.0,17.0,
JMD0520,21.0,45.0,16.0,38.0,29.0,-18.88,-28.92,574.590709277,30.2416162778,16.0,0.842105263158,146.0,4450678.0,116.0,115.0,
LAF0991,40.0,39.0,36.0,22.0,34.0,-10.54,-24.52,624.169339814,24.0065130698,16.0,0.615384615385,543.0,16394206.0,668.0,226.0,
KBS0874,23.0,39.0,37.0,33.0,29.0,-11.12,-27.25,1248.4449467,26.0092697228,16.0,0.333333333333,218.0,6624764.0,276.0,140.0,
GHH0288,12.0,36.0,40.0,36.0,30.0,-7.64,-24.3,166.897420573,33.3794841145,16.0,3.2,20.0,598955.0,25.0,20.0,
TAC0300,15.0,38.0,18.0,18.0,36.0,-5.18,-13.09,256.251201829,32.0314002287,16.0,2.0,24.0,684562.0,0.0,24.0,
JAJ0849,22.0,24.0,23.0,23.0,33.0,-6.66,-12.74,342.346439643,28.5288699703,16.0,1.33333333333,60.0,1792087.0,46.0,53.0,
NOB0181,31.0,21.0,21.0,41.0,25.0,-19.04,-24.57,420.490959405,30.0350685289,16.0,1.14285714286,135.0,3998402.0,149.0,113.0,
DTP0379,45.0,42.0,15.0,37.0,27.0,-25.9,-34.01,665.976530908,28.9555013438,24.0,1.04347826087,26.0,787374.0,21.0,26.0,
CJM0138,10.0,40.0,21.0,17.0,23.0,-5.94,-18.78,279.781066048,39.9687237211,16.0,2.28571428571,26.0,789548.0,20.0,25.0,
FHS0837,23.0,37.0,14.0,42.0,34.0,-19.22,-24.95,307.842628536,34.204736504,16.0,1.77777777778,40.0,1031446.0,0.0,36.0,
CAA0612,20.0,41.0,32.0,42.0,31.0,-15.18,-29.53,1780.97994553,30.1861007717,16.0,0.271186440678,618.0,18666848.0,583.0,279.0,
ELT0769,19.0,20.0,20.0,27.0,35.0,-7.11,-10.57,389.67754969,27.8341106921,16.0,1.14285714286,75.0,2151896.0,0.0,73.0,
KJW0416,50.0,46.0,39.0,41.0,30.0,-23.04,-40.13,915.720252561,35.2200097139,30.0,1.15384615385,538.0,16553260.0,0.0,271.0,
CTR0341,45.0,39.0,23.0,13.0,28.0,-12.86,-23.34,631.497356762,27.4564068157,24.0,1.04347826087,173.0,5128910.0,161.0,141.0,
DIC0988,44.0,30.0,23.0,21.0,32.0,-13.6,-20.53,760.464881949,25.3488293983,18.0,0.6,32.0,968351.0,0.0,31.0,
JJH0292,35.0,23.0,38.0,39.0,28.0,-14.73,-26.26,144.958448763,28.9916897525,16.0,3.2,22.0,642741.0,40.0,21.0,
MJS0890,10.0,26.0,16.0,11.0,29.0,-0.93,-6.74,381.398258886,42.3775843207,16.0,1.77777777778,85.0,2530670.0,78.0,73.0,
TOR0193,30.0,40.0,25.0,45.0,30.0,-21.3,-32.45,1101.53986291,31.4725675116,16.0,0.457142857143,605.0,17779116.0,586.0,259.0,
SCB0534,20.0,18.0,35.0,22.0,29.0,-2.63,-12.51,516.743552294,27.1970290681,16.0,0.842105263158,128.0,3687454.0,0.0,100.0,
MDH0686,37.0,43.0,31.0,20.0,38.0,-9.71,-22.23,810.194730047,25.318585314,28.0,0.875,205.0,6150113.0,247.0,144.0,
JOM0750,35.0,46.0,25.0,40.0,29.0,-21.85,-34.76,1283.27946307,29.8437084435,16.0,0.372093023256,467.0,13813728.0,0.0,225.0,
BRB0355,33.0,21.0,37.0,19.0,29.0,-5.22,-16.09,1156.81881955,24.6131663735,16.0,0.340425531915,582.0,17356238.0,545.0,280.0,
MJM0510,32.0,33.0,22.0,18.0,39.0,-7.76,-14.21,388.668163694,27.7620116924,30.0,2.14285714286,135.0,4037629.0,170.0,108.0,
KJM0887,31.0,47.0,14.0,16.0,32.0,-12.52,-21.63,697.714734608,34.8857367304,16.0,0.8,118.0,3511769.0,127.0,98.0,
CBG0398,40.0,21.0,41.0,10.0,24.0,-3.65,-16.98,825.529989192,31.7511534305,30.0,1.15384615385,370.0,10996103.0,147.0,219.0,
TDS0984,39.0,39.0,15.0,40.0,38.0,-22.27,-27.25,1263.23176539,30.8105308631,24.0,0.585365853659,307.0,9171485.0,83.0,196.0,
LRR0148,21.0,19.0,14.0,14.0,29.0,-4.9,-7.4,1940.03404321,33.448862814,16.0,0.275862068966,65.0,1950794.0,48.0,61.0,
CLB0774,49.0,23.0,22.0,17.0,31.0,-12.75,-17.41,374.601615024,31.216801252,30.0,2.5,46.0,1320346.0,53.0,45.0,
VEB0935,46.0,37.0,39.0,20.0,32.0,-10.89,-25.62,744.537051372,27.5754463471,28.0,1.03703703704,264.0,7789636.0,0.0,156.0,
MCT0720,34.0,12.0,20.0,22.0,37.0,-7.7,-7.81,96.6370291736,24.1592572934,16.0,4.0,13.0,358732.0,0.0,13.0,
JDF0593,30.0,45.0,11.0,41.0,29.0,-24.12,-31.8,218.877853365,31.2682647665,16.0,2.28571428571,57.0,1698390.0,19.0,52.0,
CJG0470,44.0,45.0,22.0,32.0,24.0,-22.9,-35.28,136.741032596,34.185258149,16.0,4.0,11.0,343112.0,0.0,11.0,
BXJ0010,46.0,24.0,30.0,35.0,34.0,-17.03,-24.03,1521.2256543,27.65864826,16.0,0.290909090909,310.0,9143187.0,0.0,208.0,
WBC0315,40.0,37.0,40.0,45.0,24.0,-21.51,-38.25,1471.97391982,31.3185940387,24.0,0.510638297872,357.0,10713758.0,223.0,202.0,
CGB0637,20.0,20.0,15.0,20.0,29.0,-7.09,-10.17,402.398135458,33.5331779548,30.0,2.5,117.0,3378057.0,84.0,92.0,
CAN0842,38.0,41.0,22.0,39.0,29.0,-22.27,-32.54,268.346665707,26.8346665707,16.0,1.6,44.0,1330706.0,0.0,42.0,
HTH0007,37.0,38.0,41.0,20.0,36.0,-6.89,-22.17,1992.06313635,26.2113570572,16.0,0.210526315789,105.0,3239045.0,30.0,89.0,
BJM0111,22.0,24.0,39.0,41.0,19.0,-13.76,-28.62,487.899454156,32.526630277,16.0,1.06666666667,222.0,6586861.0,237.0,165.0,
MAW0166,44.0,16.0,21.0,17.0,34.0,-9.66,-11.55,1534.29720479,28.949003864,16.0,0.301886792453,337.0,9915820.0,0.0,206.0,
ACV0812,42.0,37.0,12.0,45.0,28.0,-28.15,-33.51,1496.93573468,37.4233933671,16.0,0.4,405.0,11807723.0,381.0,215.0,
KWE0082,38.0,43.0,19.0,48.0,35.0,-25.77,-33.93,745.080979265,35.4800466317,16.0,0.761904761905,96.0,2923960.0,76.0,84.0,
ECL0930,28.0,24.0,40.0,18.0,29.0,-3.02,-16.11,1040.04404609,26.0011011524,28.0,0.7,323.0,9515765.0,337.0,186.0,
RHP0484,35.0,37.0,24.0,16.0,31.0,-9.86,-19.9,1386.70761463,23.503518892,16.0,0.271186440678,908.0,28211669.0,233.0,319.0,
BAM0636,13.0,40.0,46.0,42.0,39.0,-7.5,-25.26,594.741980803,37.1713738002,30.0,1.875,142.0,4329873.0,39.0,116.0,
DDM0579,33.0,45.0,30.0,37.0,26.0,-19.27,-34.6,196.121524021,28.0173605745,30.0,4.28571428571,46.0,1386869.0,0.0,46.0,
UIR0043,19.0,37.0,23.0,38.0,32.0,-14.53,-24.33,1114.11150967,30.1111218829,16.0,0.432432432432,970.0,29512176.0,408.0,258.0,
JCR0172,43.0,41.0,41.0,39.0,31.0,-18.54,-35.13,1660.18058676,28.6238032199,16.0,0.275862068966,435.0,12986490.0,348.0,232.0,
ATE0869,13.0,15.0,40.0,44.0,33.0,-7.3,-17.18,2608.73928634,39.5263528233,24.0,0.363636363636,357.0,10317212.0,317.0,198.0,
IBS0836,10.0,44.0,50.0,38.0,27.0,-7.4,-30.75,267.049380639,38.1499115198,30.0,4.28571428571,45.0,1293173.0,66.0,39.0,
DTT0076,42.0,16.0,34.0,24.0,28.0,-10.26,-18.3,1504.17304919,26.8602330213,28.0,0.5,319.0,9683796.0,0.0,173.0,
PRM0740,45.0,40.0,45.0,42.0,27.0,-20.23,-38.78,1729.57913882,32.6335686571,16.0,0.301886792453,640.0,19409992.0,0.0,275.0,
FGW0853,25.0,35.0,20.0,40.0,39.0,-15.94,-22.12,1382.46172313,31.4195846166,16.0,0.363636363636,228.0,7038318.0,247.0,141.0,
JSH0330,20.0,16.0,23.0,24.0,28.0,-6.41,-11.48,570.638376882,28.5319188441,30.0,1.5,116.0,3409087.0,25.0,100.0,
FSB0399,23.0,22.0,15.0,37.0,26.0,-16.34,-20.18,857.083863815,29.5546159936,16.0,0.551724137931,204.0,6052546.0,105.0,155.0,
