user_id,O_Score,C_Score,E_Score,A_Score,N_Score,Team_CPB-I-mean,Team_CPB-O-mean,Users-less-mean-A,Users-less-mean-A and C,Users-less-mean-C,Users-High-mean-N,Team_CPB-I-median,Team_CPB-O-median,No-JobState-in-Team,Dpt-CPB-I-mean,Dpt_CPB-O-mean,Dpt-Less-A-mean,Dpt-Less-AC-mean,Dpt-less-C-mean,Dpt-High-N-mean,Dpt_CPB-I-median,Dpt_CPB-O-median,No-JobState-in-Dpt,Job State,Leader_CPB-I,Leader_CPB-O
GZC0735,44.0,16.0,15.0,27.0,25.0,-13.610333333333333,-24.889666666666663,13,5,14,14,-14.265,-28.560000000000002,6,-12.223717948717951,-22.79948717948718,84,45,73,77,-12.605,-23.75,23,18,0,0,
HLH0512,15.0,42.0,36.0,22.0,32.0,-13.358999999999998,-24.027666666666665,12,10,16,12,-13.610000000000001,-24.310000000000002,7,-12.044294871794872,-22.508205128205127,76,45,84,69,-12.379999999999999,-22.67,25,18,0,0,
NJB0243,23.0,35.0,37.0,24.0,34.0,-16.288666666666668,-27.526000000000003,7,0,3,7,-18.54,-28.66,1,-13.624687500000002,-24.36109375,72,31,49,57,-14.719999999999999,-25.32,19,18,0,0,
GCS0518,41.0,36.0,23.0,38.0,21.0,-12.705333333333337,-23.560000000000002,13,10,16,13,-13.144999999999998,-24.225,7,-11.918589743589743,-22.418269230769226,77,45,84,70,-11.889999999999999,-22.4,25,18,0,0,
NMC0486,42.0,10.0,23.0,21.0,27.0,-11.726,-22.852666666666664,17,9,14,17,-10.445,-21.905,6,-12.266153846153845,-22.835256410256406,84,45,73,77,-13.035,-24.160000000000004,23,18,0,0,
KMB0922,43.0,43.0,17.0,24.0,27.0,-13.039333333333332,-23.933333333333334,8,5,7,8,-12.700000000000001,-24.89,2,-12.8703,-23.3183,51,28,43,48,-14.109999999999998,-25.615,16,18,0,0,
CFM0767,46.0,23.0,22.0,35.0,29.0,-12.195666666666664,-22.259,15,6,13,20,-13.72,-24.82,2,-11.94128205128205,-22.479679487179485,77,45,83,70,-12.049999999999999,-22.840000000000003,25,18,0,0,
HAD0246,44.0,39.0,32.0,45.0,38.0,-15.204666666666665,-26.650000000000002,8,0,3,7,-17.379999999999995,-27.59,1,-13.49765625,-24.2584375,73,31,49,57,-14.274999999999997,-24.770000000000003,19,18,0,0,
ANP0555,13.0,40.0,42.0,23.0,28.0,-7.470000000000001,-15.997333333333334,12,9,11,8,-5.380000000000001,-11.89,5,-13.034300000000002,-23.3853,51,28,43,48,-14.509999999999998,-25.619999999999997,16,18,0,0,
LBF0214,18.0,44.0,18.0,38.0,28.0,-11.102666666666666,-24.00866666666667,9,4,5,7,-9.55,-25.14,2,-14.263898305084748,-24.404237288135597,32,14,24,33,-15.919999999999998,-25.809999999999995,19,18,0,0,
DJB0159,20.0,37.0,27.0,38.0,37.0,0,0,0,0,0,0,0,0,0,-19.15,-27.526666666666664,1,0,0,1,-21.28,-29.37,2,18,0,0,
BWP0202,20.0,36.0,15.0,25.0,28.0,0,0,0,0,0,0,0,0,0,-14.006,-25.14,2,1,1,1,-16.810000000000002,-26.209999999999997,1,18,0,0,
FFC0891,38.0,10.0,39.0,50.0,39.0,-11.046333333333335,-21.564666666666664,17,11,19,12,-9.545,-19.495,6,-11.971282051282051,-22.50679487179487,77,45,83,69,-12.174999999999999,-22.78,24,10,0,0,
AJR0932,46.0,30.0,35.0,12.0,29.0,-15.027999999999999,-24.884,6,3,7,9,-18.229999999999997,-27.44,1,-12.820999999999998,-23.403800000000004,55,26,44,57,-12.764999999999997,-24.42,16,10,0,0,
BDV0168,45.0,31.0,19.0,21.0,31.0,-11.176999999999996,-21.484333333333332,20,11,14,17,-11.760000000000002,-23.03,2,-12.23858974358974,-22.786346153846154,84,46,74,76,-13.035,-24.160000000000004,22,8,0,0,
CQH0730,21.0,18.0,37.0,49.0,27.0,-13.713666666666668,-24.694666666666663,14,6,14,14,-13.864999999999997,-27.604999999999997,6,-12.243589743589741,-22.76198717948718,85,46,73,77,-12.855,-23.630000000000003,23,18,0,0,
JCR0289,32.0,43.0,33.0,33.0,29.0,-12.849999999999998,-22.894333333333332,13,6,16,16,-15.23,-24.61,3,-13.161550802139036,-22.831122994652404,92,52,98,96,-14.69,-23.45,24,18,0,0,
AES0827,39.0,40.0,34.0,38.0,23.0,-12.612333333333332,-23.729333333333333,15,10,13,16,-14.645,-25.65,5,-13.135026737967914,-22.802139037433154,92,52,98,96,-14.69,-23.45,24,18,0,0,
SLP0762,26.0,13.0,40.0,18.0,26.0,-12.818666666666665,-22.685666666666663,14,5,13,20,-15.365,-24.955,2,-12.061089743589742,-22.56173076923077,76,44,83,70,-12.54,-23.11,25,18,0,0,
CLD0894,19.0,21.0,50.0,16.0,36.0,-11.732666666666667,-21.935333333333332,16,10,19,12,-10.575,-20.405,7,-12.103269230769229,-22.57807692307692,76,44,83,69,-12.54,-23.11,25,18,0,0,
LCD0622,30.0,26.0,13.0,14.0,26.0,-13.166666666666664,-24.126333333333335,14,7,14,13,-17.145,-27.724999999999998,5,-12.274551282051283,-22.832435897435897,84,45,73,77,-13.035,-24.160000000000004,23,18,0,0,
CMB0912,46.0,43.0,16.0,22.0,31.0,-14.317999999999996,-24.443999999999996,6,4,8,8,-16.519999999999996,-25.16,2,-12.714499999999997,-23.3378,55,27,45,56,-12.18,-24.735,17,18,0,0,
ZKS0899,47.0,20.0,42.0,43.0,30.0,-10.956333333333333,-21.28566666666667,17,11,19,12,-9.545,-19.495,7,-11.95397435897436,-22.453141025641024,77,45,83,69,-12.174999999999999,-22.78,25,18,0,0,
JCV0245,40.0,44.0,22.0,20.0,27.0,-15.605333333333332,-26.988666666666667,7,0,3,8,-16.37,-26.450000000000003,1,-13.544609374999999,-24.298125,72,31,49,58,-14.365,-25.035000000000004,19,18,0,0,
AMH0794,43.0,42.0,33.0,40.0,31.0,-14.348666666666666,-24.84,4,1,5,8,-16.11,-27.659999999999997,1,-12.8527,-23.2567,52,28,43,47,-13.714999999999998,-24.880000000000003,16,18,0,0,
FKB0163,39.0,35.0,25.0,39.0,22.0,0,0,0,0,0,0,0,0,0,-15.846666666666668,-23.83,1,0,0,2,-19.52,-26.049999999999997,2,18,0,0,
AKC0924,40.0,44.0,35.0,37.0,27.0,-13.015999999999998,-23.454666666666668,9,5,7,8,-13.700000000000001,-24.41,2,-12.866800000000001,-23.246500000000005,52,28,43,48,-13.714999999999998,-24.880000000000003,16,18,0,0,
ILR0304,20.0,22.0,18.0,46.0,30.0,-12.778666666666666,-23.200333333333333,13,6,15,15,-14.924999999999999,-26.45,3,-13.150106951871658,-22.880213903743314,92,52,97,95,-14.6,-24.009999999999998,24,18,0,0,
AJF0370,37.0,33.0,11.0,15.0,36.0,-15.306999999999999,-24.548999999999996,11,6,8,12,-15.469999999999999,-24.405,6,-14.36762711864407,-24.643559322033898,31,14,24,32,-16.080000000000002,-26.25,19,18,0,0,
OKC0107,32.0,40.0,16.0,47.0,35.0,-13.860500000000002,-24.6925,11,5,7,6,-14.905,-25.135000000000005,5,-13.480937500000001,-24.276015625,73,31,49,57,-14.299999999999997,-24.955000000000002,19,18,0,0,
OCS0865,29.0,24.0,43.0,35.0,32.0,-11.591666666666667,-21.387666666666664,16,10,13,14,-12.514999999999999,-22.895000000000003,3,-12.277948717948718,-22.779487179487177,85,46,73,76,-12.855,-23.630000000000003,23,18,0,0,
UJC0737,16.0,12.0,12.0,38.0,25.0,-13.729,-25.043333333333337,14,6,14,14,-13.489999999999997,-27.784999999999997,6,-12.246538461538464,-22.82903846153846,85,46,73,77,-12.605,-23.75,23,18,0,0,
MBW0809,43.0,45.0,44.0,18.0,19.0,-12.757999999999997,-24.297333333333334,10,4,5,8,-11.18,-25.520000000000003,2,-12.7787,-23.262900000000002,55,27,45,57,-12.684999999999999,-24.2,16,2,0,0,
MCF0327,39.0,41.0,24.0,44.0,25.0,-10.847666666666663,-20.959333333333333,21,11,14,18,-10.755,-21.520000000000003,3,-12.17525641025641,-22.685384615384613,85,46,74,77,-12.605,-23.75,23,18,0,0,
SGS0268,47.0,45.0,30.0,19.0,22.0,-14.995999999999999,-25.6035,9,4,6,8,-19.72,-28.96,1,-13.5365625,-24.258359374999998,72,31,49,58,-14.49,-24.975,19,18,0,0,
BNG0237,39.0,36.0,36.0,47.0,27.0,-15.514000000000001,-24.14266666666667,7,4,6,9,-18.480000000000004,-26.54,5,-12.679599999999999,-23.2408,56,27,45,57,-12.469999999999999,-23.995,17,18,0,0,
OSH0655,16.0,21.0,42.0,39.0,28.0,-11.663333333333334,-21.557333333333332,14,9,16,11,-12.360000000000001,-21.134999999999998,5,-12.02051282051282,-22.50448717948718,77,45,83,70,-12.325,-22.905,25,18,0,0,
CSB0080,35.0,19.0,39.0,34.0,36.0,-15.998,-27.568666666666665,8,0,2,7,-17.679999999999996,-27.84,1,-13.590624999999998,-24.366093750000005,73,31,48,57,-14.504999999999999,-25.115000000000002,19,18,0,0,
ERH0449,44.0,15.0,35.0,17.0,25.0,-15.768,-25.583333333333336,11,4,12,15,-18.65,-29.735000000000003,3,-13.200588235294116,-22.904705882352943,91,51,97,96,-14.85,-23.89,24,18,0,0,
EGK0893,21.0,30.0,11.0,47.0,27.0,-10.823333333333334,-21.378,17,11,19,13,-9.454999999999998,-19.000000000000004,7,-11.928397435897438,-22.47089743589744,77,45,83,70,-12.04,-22.525,25,18,0,0,
MMB0488,21.0,18.0,16.0,24.0,27.0,-11.791999999999998,-22.897333333333336,17,9,14,17,-10.379999999999999,-21.825,5,-12.278846153846153,-22.84384615384615,84,45,73,77,-13.035,-24.160000000000004,22,15,0,0,
AAM0658,43.0,35.0,37.0,36.0,22.0,-11.272000000000002,-21.094,14,9,17,11,-12.28,-20.915,4,-11.945256410256409,-22.415384615384617,77,45,84,70,-12.014999999999999,-22.34,24,11,0,0,
ESA0642,32.0,14.0,44.0,30.0,32.0,-11.718333333333335,-21.70433333333333,14,9,16,10,-12.360000000000001,-21.134999999999998,5,-12.031089743589746,-22.532756410256408,77,45,83,69,-12.325,-22.905,25,18,0,0,
CRK0916,32.0,46.0,26.0,19.0,32.0,-13.600666666666665,-24.25,8,5,7,7,-13.849999999999998,-26.71,2,-12.954499999999998,-23.3658,51,28,43,47,-14.259999999999998,-25.74,16,18,0,0,
BBH0810,40.0,25.0,10.0,21.0,32.0,-12.586666666666668,-25.531333333333336,10,3,4,7,-11.78,-27.83,3,-12.753,-23.448,55,26,44,56,-12.259999999999998,-24.955,17,18,0,0,
JRF0835,44.0,33.0,18.0,37.0,18.0,-12.440666666666665,-23.78966666666667,15,10,13,16,-13.760000000000002,-26.849999999999998,5,-13.107486631016043,-22.81181818181818,92,52,98,96,-14.44,-23.57,24,18,0,0,
SJC0333,22.0,39.0,31.0,36.0,29.0,-12.12633333333333,-23.656666666666666,17,8,15,11,-11.685,-24.815,4,-11.982692307692307,-22.46346153846154,77,45,84,70,-12.04,-22.525,25,18,0,0,
HCS0003,35.0,28.0,14.0,15.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,
EMB0531,31.0,41.0,31.0,36.0,36.0,-12.994000000000002,-23.800333333333334,13,10,16,12,-13.144999999999998,-24.225,7,-11.974102564102562,-22.464487179487183,77,45,84,69,-12.04,-22.525,25,18,0,0,
JIM0095,10.0,18.0,21.0,15.0,35.0,-15.8965,-27.1015,9,3,5,7,-20.270000000000003,-30.035,1,-13.677265624999999,-24.492421874999998,72,30,48,57,-14.594999999999999,-25.380000000000003,19,18,0,0,
KJS0618,19.0,15.0,20.0,10.0,37.0,-13.539000000000001,-24.578333333333333,14,7,14,12,-17.265,-27.959999999999997,5,-12.346153846153845,-22.91935897435897,84,45,73,76,-13.035,-24.160000000000004,23,18,0,0,
EBC0390,40.0,40.0,40.0,22.0,33.0,-13.576666666666664,-23.756,6,4,7,5,-16.97,-26.28,0,-12.9646,-23.3478,51,28,43,47,-14.359999999999998,-25.494999999999997,16,18,0,0,
WGS0516,11.0,20.0,39.0,20.0,29.0,-13.546,-24.352000000000004,12,9,15,13,-14.17,-25.85,7,-12.08025641025641,-22.57057692307692,76,44,83,70,-12.54,-23.11,25,18,0,0,
NGF0157,45.0,38.0,22.0,46.0,32.0,0,0,0,0,0,0,0,0,0,-10.686666666666667,-19.426666666666666,1,1,2,1,-12.48,-22.869999999999997,0,18,0,0,
KAT0489,22.0,41.0,36.0,23.0,26.0,-11.832333333333331,-22.469666666666665,17,10,15,17,-10.934999999999999,-21.35,6,-12.286602564102564,-22.761602564102567,84,46,74,77,-13.285,-24.040000000000003,23,18,0,0,
CCH0685,47.0,24.0,42.0,34.0,29.0,-8.316666666666668,-22.346,10,4,6,9,-7.43,-24.0,2,-12.750500000000002,-23.329099999999997,56,27,44,57,-12.55,-24.215,17,18,0,0,
DMM0623,36.0,27.0,21.0,39.0,30.0,-12.841666666666667,-23.75066666666667,15,8,14,12,-14.879999999999999,-25.74,5,-12.21205128205128,-22.76019230769231,85,46,73,76,-12.605,-23.75,23,18,0,0,
SAH0599,13.0,22.0,44.0,18.0,22.0,-16.678666666666672,-24.183666666666667,10,4,15,19,-19.794999999999998,-27.02,6,-13.250213903743317,-22.914171122994652,91,51,97,96,-14.85,-23.89,24,18,0,0,
CPG0322,17.0,13.0,19.0,24.0,36.0,-11.55,-22.019,20,10,13,17,-11.265,-22.54,3,-12.310320512820516,-22.889166666666668,84,45,73,76,-13.035,-24.160000000000004,23,18,0,0,
OBH0499,35.0,18.0,41.0,16.0,34.0,-12.030999999999999,-22.89966666666667,17,9,14,16,-11.214999999999998,-22.025,6,-12.32480769230769,-22.844294871794872,84,45,73,76,-13.285,-24.040000000000003,23,18,0,0,
SNS0129,26.0,10.0,43.0,35.0,30.0,0,0,0,0,0,0,0,0,0,-13.20946524064171,-22.908502673796793,92,52,97,95,-14.85,-23.89,24,18,0,0,
PKB0429,34.0,42.0,43.0,40.0,22.0,-13.017000000000001,-24.611,12,7,10,9,-11.295,-24.11,3,-13.525625000000003,-24.214609375000002,73,31,49,58,-14.424999999999997,-24.895000000000003,19,18,0,0,
NAH0503,33.0,17.0,23.0,35.0,38.0,-11.666000000000002,-22.805999999999997,18,10,14,16,-10.5,-22.06,6,-12.254615384615384,-22.82628205128205,85,46,73,76,-12.605,-23.75,23,18,0,0,
FRB0023,45.0,14.0,12.0,14.0,14.0,0,0,0,0,0,0,0,0,0,-13.134,-23.780000000000005,3,0,1,4,-11.570000000000002,-22.52,0,18,0,0,
AHG0634,31.0,36.0,42.0,41.0,27.0,-11.396666666666665,-21.169333333333334,14,9,17,11,-12.28,-20.915,4,-11.96923076923077,-22.429871794871797,77,45,84,70,-12.165,-22.465,24,8,0,0,
CWB0065,50.0,33.0,14.0,20.0,23.0,0,0,0,0,0,0,0,0,0,-12.7029,-23.3448,55,27,45,57,-12.139999999999997,-24.72,17,18,0,0,
ATP0662,17.0,16.0,41.0,20.0,39.0,-9.546666666666669,-23.784666666666666,9,3,6,8,-8.830000000000004,-25.54,2,-12.935000000000002,-23.5449,55,26,44,56,-13.034999999999998,-24.78,17,18,0,0,
DPM0423,37.0,38.0,38.0,15.0,27.0,-13.560500000000001,-23.4765,11,5,8,12,-15.21,-24.32,4,-13.6071875,-24.325625,72,31,49,58,-14.64,-25.1,19,18,0,0,
WKF0012,37.0,44.0,20.0,45.0,23.0,0,0,0,0,0,0,0,0,0,-14.28875,-23.38375,4,2,4,4,-13.59,-21.765,1,18,0,0,
JMB0308,41.0,44.0,34.0,14.0,32.0,-11.381,-21.37833333333333,20,11,14,17,-11.895,-22.19,2,-12.277820512820515,-22.76596153846154,84,46,74,76,-13.285,-24.040000000000003,22,8,0,0,
AKF0709,42.0,31.0,29.0,22.0,32.0,-10.044333333333334,-20.077333333333335,19,11,17,17,-8.81,-19.195000000000004,2,-13.179572192513369,-22.880213903743314,91,52,98,95,-14.69,-23.45,24,18,0,0,
JMH0543,44.0,25.0,37.0,13.0,34.0,-7.309333333333333,-16.422000000000004,12,8,10,7,-4.79,-11.99,4,-13.010200000000003,-23.449,51,27,42,47,-14.44,-25.714999999999996,15,11,0,0,
CJF0802,36.0,39.0,38.0,43.0,21.0,-14.358000000000002,-24.609333333333332,4,1,5,9,-16.11,-27.659999999999997,1,-12.854099999999999,-23.2221,52,28,43,48,-13.864999999999998,-25.005000000000003,16,18,0,0,
IRM0931,44.0,46.0,33.0,35.0,30.0,-14.22066666666667,-23.866666666666667,7,4,8,8,-15.549999999999999,-23.16,2,-12.699900000000001,-23.251199999999997,56,27,45,56,-12.469999999999999,-23.995,17,18,0,0,
FQA0854,41.0,38.0,30.0,34.0,26.0,-11.254999999999999,-21.054000000000002,16,10,14,15,-12.015,-22.190000000000005,3,-12.21320512820513,-22.71532051282052,85,46,74,77,-12.855,-23.630000000000003,23,18,0,0,
CYA0506,16.0,17.0,44.0,14.0,31.0,-13.655666666666665,-24.447666666666667,12,9,15,12,-14.17,-25.85,6,-12.101346153846155,-22.588974358974358,76,44,83,69,-12.54,-23.11,24,5,0,0,
GRC0145,30.0,43.0,24.0,46.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,
BLS0678,35.0,17.0,43.0,28.0,31.0,-16.608666666666664,-27.208,5,1,3,8,-19.35,-30.06,3,-12.9933,-23.4239,51,27,42,47,-13.945,-25.225,15,10,0,0,
HJB0742,41.0,40.0,16.0,21.0,30.0,-13.646666666666665,-24.719,13,6,15,13,-13.625,-26.800000000000004,5,-12.230705128205127,-22.766666666666666,84,46,74,76,-13.035,-24.160000000000004,22,12,0,0,
KKS0119,15.0,28.0,39.0,33.0,27.0,0,0,0,0,0,0,0,0,0,-12.8675,-20.2725,3,2,3,2,-11.564999999999998,-17.235,1,18,0,0,
RAB0589,36.0,35.0,26.0,14.0,31.0,-16.358666666666668,-24.069000000000003,10,5,16,18,-19.114999999999995,-25.055,5,-13.19887700534759,-22.895775401069518,91,52,98,95,-14.44,-23.57,23,10,0,0,
DBB0384,40.0,41.0,28.0,37.0,27.0,-12.84,-23.224666666666668,7,4,7,6,-15.87,-24.990000000000002,0,-12.854100000000003,-23.268099999999997,52,28,43,48,-13.464999999999998,-25.0,16,18,0,0,
TRK0914,40.0,19.0,14.0,33.0,30.0,-13.095333333333336,-24.559333333333335,9,5,6,7,-13.420000000000002,-26.3,2,-12.878699999999998,-23.4122,52,28,42,47,-13.545,-25.220000000000002,16,18,0,0,
BSA0431,50.0,41.0,19.0,40.0,29.0,-12.569,-24.741500000000002,12,7,10,9,-11.285000000000002,-24.7,3,-13.455625,-24.235,73,31,49,58,-14.149999999999997,-24.830000000000002,19,18,0,0,
RHL0992,36.0,10.0,39.0,37.0,36.0,0,0,0,0,0,0,0,0,0,-11.310000000000002,-22.26625,4,3,3,6,-13.084999999999999,-26.145,1,9,0,0,
CIM0926,31.0,25.0,41.0,17.0,31.0,-14.136,-24.786,8,4,6,7,-14.849999999999998,-26.23,1,-13.034799999999999,-23.446199999999997,51,27,42,47,-14.59,-25.839999999999996,15,11,0,0,
CFG0959,42.0,21.0,24.0,17.0,20.0,-11.511666666666667,-20.895,20,14,20,11,-11.05,-19.025,5,-13.17754010695187,-22.887754010695186,91,51,97,96,-14.6,-24.009999999999998,24,18,0,0,
VMJ0147,23.0,28.0,37.0,22.0,24.0,0,0,0,0,0,0,0,0,0,-14.386666666666667,-23.576666666666668,1,1,2,3,-15.33,-26.03,1,18,0,0,
SAT0194,14.0,19.0,36.0,23.0,35.0,0,0,0,0,0,0,0,0,0,-17.788,-27.160000000000004,1,0,2,3,-22.450000000000003,-31.18,1,18,0,0,
HBO0413,41.0,35.0,18.0,15.0,18.0,-13.1665,-23.400999999999996,11,5,8,12,-14.995000000000001,-24.940000000000005,3,-13.545625000000001,-24.313828125,72,31,49,58,-14.444999999999999,-25.255000000000003,18,16,0,0,
DZC0228,37.0,37.0,34.0,21.0,38.0,-13.291333333333334,-24.159999999999997,8,5,7,6,-12.91,-24.54,4,-12.979700000000001,-23.403299999999998,51,28,43,47,-14.509999999999998,-25.619999999999997,16,18,0,0,
TEB0251,44.0,50.0,22.0,13.0,36.0,-15.806,-27.21933333333333,7,0,3,7,-17.33,-28.330000000000002,1,-13.568125,-24.32515625,72,31,49,57,-14.365,-25.035000000000004,19,18,0,0,
MNR0829,41.0,33.0,40.0,15.0,23.0,-13.009333333333334,-24.105666666666668,14,10,13,16,-16.73,-27.89,5,-13.198716577540104,-22.862513368983954,91,52,98,96,-14.69,-23.45,24,18,0,0,
DOP0562,42.0,16.0,37.0,39.0,31.0,-8.167999999999997,-18.958,11,5,7,13,-7.529999999999999,-22.61,2,-12.749099999999999,-23.371700000000004,56,27,44,56,-12.670000000000002,-24.45,17,18,0,0,
UAD0771,46.0,34.0,15.0,30.0,31.0,-12.166333333333334,-22.225333333333335,15,6,14,19,-13.72,-24.82,2,-11.935641025641026,-22.47320512820513,77,45,84,69,-11.889999999999999,-22.4,25,18,0,0,
ALD0544,16.0,18.0,18.0,13.0,32.0,-7.595333333333334,-17.183333333333337,12,8,10,7,-5.95,-13.920000000000002,5,-13.053099999999999,-23.5632,51,27,42,47,-14.34,-25.959999999999997,16,18,0,0,
LCB0664,16.0,19.0,36.0,24.0,32.0,-14.148333333333332,-25.145666666666664,13,5,14,13,-14.94,-28.630000000000003,6,-12.327179487179487,-22.848717948717947,84,45,73,76,-13.285,-24.040000000000003,23,18,0,0,
HCL0113,43.0,22.0,40.0,39.0,34.0,-14.299499999999998,-24.9475,11,5,6,6,-15.844999999999999,-25.065,5,-13.549531250000003,-24.315859375,73,31,48,57,-14.354999999999999,-24.990000000000002,19,18,0,0,
TSB0437,26.0,23.0,16.0,30.0,26.0,-13.2145,-25.59,12,7,9,9,-11.924999999999999,-26.650000000000002,3,-13.556484374999998,-24.367578124999994,73,31,48,58,-14.379999999999999,-25.175,19,18,0,0,
EZH0736,44.0,41.0,37.0,19.0,31.0,-13.823,-24.638333333333335,13,6,15,13,-14.0,-26.620000000000005,6,-12.264615384615384,-22.751153846153848,84,46,74,76,-13.285,-24.040000000000003,23,18,0,0,
JCG0316,47.0,36.0,32.0,25.0,33.0,-11.197333333333335,-21.319,20,11,14,17,-11.25,-21.575000000000003,3,-12.242500000000003,-22.75455128205128,84,46,74,76,-13.285,-24.040000000000003,23,18,0,0,
MSG0839,42.0,46.0,19.0,39.0,29.0,-12.458999999999998,-23.75666666666667,15,10,13,16,-13.52,-26.189999999999998,5,-13.11042780748663,-22.80652406417112,92,52,98,96,-14.44,-23.57,24,18,0,0,
LJJ0905,43.0,36.0,12.0,22.0,30.0,-10.962,-21.49133333333333,16,11,20,12,-9.405,-19.145,7,-11.955064102564098,-22.492692307692305,76,45,84,69,-12.104999999999999,-22.605000000000004,25,18,0,0,
HCM0267,36.0,45.0,39.0,20.0,32.0,-11.974,-20.173000000000002,7,3,6,5,-12.295,-18.67,3,-13.5953125,-24.304921875,72,31,49,57,-14.64,-25.1,19,18,0,0,
MTB0620,38.0,44.0,41.0,50.0,28.0,-12.724,-23.223000000000003,15,8,15,13,-14.73,-24.52,5,-12.189423076923074,-22.65871794871795,85,46,74,77,-12.855,-23.630000000000003,23,18,0,0,
CCH0182,42.0,44.0,47.0,23.0,29.0,-12.219333333333335,-23.53033333333333,16,8,15,11,-11.85,-24.65,4,-12.00057692307692,-22.439166666666665,76,45,84,70,-12.229999999999999,-22.545,25,18,0,0,
CAM0681,41.0,43.0,45.0,10.0,28.0,-8.956,-22.489333333333335,9,4,7,9,-7.970000000000001,-23.94,2,-12.8464,-23.3506,55,27,45,57,-12.684999999999999,-24.2,17,18,0,0,
LBH0942,40.0,42.0,23.0,30.0,29.0,-14.303999999999998,-24.236000000000004,7,4,8,9,-16.519999999999996,-25.16,2,-12.7124,-23.3066,56,27,45,57,-11.844999999999999,-24.295,17,18,0,0,
CAB0388,37.0,33.0,23.0,40.0,36.0,-12.96,-23.749333333333333,7,4,7,5,-15.179999999999998,-26.94,0,-12.872100000000001,-23.3468,52,28,43,47,-13.695,-25.345000000000002,16,18,0,0,
WGR0833,38.0,46.0,24.0,38.0,42.0,-12.658999999999999,-23.987333333333332,15,10,13,15,-13.639999999999999,-26.425,5,-13.142513368983956,-22.843529411764706,92,52,98,95,-14.44,-23.57,24,18,0,0,
MTT0901,41.0,34.0,30.0,40.0,30.0,-10.884666666666664,-21.219333333333335,17,11,20,12,-8.975,-18.735000000000003,6,-11.940192307692309,-22.440384615384616,77,45,84,69,-11.889999999999999,-22.4,24,2,0,0,
GQF0659,40.0,16.0,30.0,29.0,28.0,-11.493333333333332,-21.61533333333333,14,9,16,11,-12.575000000000001,-21.339999999999996,5,-11.987820512820512,-22.51564102564102,77,45,83,70,-12.264999999999999,-23.045,25,18,0,0,
CSP0197,37.0,44.0,17.0,13.0,26.0,0,0,0,0,0,0,0,0,0,-15.086,-24.240000000000002,1,1,3,4,-17.310000000000002,-25.53,1,18,0,0,
OMM0944,17.0,14.0,27.0,21.0,29.0,-11.838666666666665,-21.28033333333333,20,14,20,11,-11.325,-19.09,5,-13.229999999999997,-22.949572192513365,91,51,97,96,-14.6,-24.009999999999998,24,18,0,0,
IMP0530,40.0,17.0,42.0,50.0,32.0,-12.890999999999996,-23.779333333333334,13,10,15,12,-13.955,-25.645,7,-11.954294871794872,-22.460448717948715,77,45,83,69,-12.174999999999999,-22.78,25,18,0,0,
ORB0473,38.0,44.0,46.0,38.0,38.0,-15.568000000000001,-25.080666666666666,12,5,13,14,-17.65,-28.25,3,-13.168502673796787,-22.824064171123,92,52,98,95,-14.69,-23.45,24,18,0,0,
JML0909,24.0,32.0,39.0,40.0,21.0,-11.068333333333332,-21.213333333333335,17,11,20,13,-9.704999999999998,-18.880000000000003,7,-11.975512820512819,-22.439230769230768,77,45,84,70,-12.165,-22.465,25,18,0,0,
NDM0417,44.0,36.0,50.0,12.0,34.0,-13.77,-23.586999999999996,11,5,8,11,-15.49,-24.995,4,-13.639921875000002,-24.342890625000003,72,31,49,57,-14.569999999999999,-25.195,19,18,0,0,
FRL0511,20.0,30.0,47.0,20.0,30.0,-13.477333333333334,-24.113999999999997,12,9,15,12,-13.85,-24.97,7,-12.067051282051281,-22.524807692307697,76,44,83,69,-12.379999999999999,-22.67,25,18,0,0,
LAP0338,42.0,23.0,33.0,45.0,31.0,-11.915333333333336,-23.624999999999996,17,8,14,10,-11.785000000000002,-25.665000000000003,4,-11.942115384615382,-22.457371794871797,77,45,83,69,-12.174999999999999,-22.78,25,18,0,0,
HCV0478,46.0,36.0,18.0,12.0,24.0,-11.610666666666667,-22.534,17,10,15,17,-10.285,-21.465,6,-12.243974358974356,-22.77397435897436,84,46,74,77,-13.035,-24.160000000000004,23,18,0,0,
KJA0152,16.0,16.0,39.0,38.0,34.0,0,0,0,0,0,0,0,0,0,-14.399999999999999,-25.22,2,2,2,2,-11.250000000000002,-23.25,1,18,0,0,
ECF0828,40.0,49.0,39.0,40.0,35.0,-12.663333333333338,-23.729666666666667,15,10,13,15,-14.889999999999999,-25.825,4,-13.143208556149734,-22.802192513368983,92,52,98,95,-14.69,-23.45,23,10,0,0,
BVN0514,36.0,23.0,30.0,23.0,22.0,-13.106000000000002,-23.985,12,9,15,13,-13.92,-25.970000000000002,6,-11.995641025641024,-22.5,76,44,83,70,-12.264999999999999,-23.045,24,6,0,0,
BSS0463,32.0,40.0,40.0,38.0,28.0,-15.519333333333336,-25.05666666666667,12,5,13,15,-17.41,-27.78,3,-13.160695187165775,-22.820213903743316,92,52,98,96,-14.69,-23.45,24,18,0,0,
