user_id, o, c, e, a, n, cpb-i, cpb-o, dis_ocean, avg_dis_ocean, dis_os, avg_dis_os,cnt_send, cnt_s_size, cnt_s_attach, cnt_s_days
CCC0393,35.0,30.0,40.0,16.0,26.0,-5.94,-21.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
QSV0778,17.0,23.0,36.0,35.0,33.0,-6.91,-17.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BMC0547,41.0,18.0,22.0,21.0,35.0,-10.31,-12.97,0.595742182425,0.297871091213,0.286702672782,0.143351336391,34.0,964086.0,0.0,27.0,
AWM0764,47.0,37.0,39.0,42.0,36.0,-19.69,-33.01,0.612556527755,0.306278263878,0.30438175398,0.15219087699,2.0,77127.0,0.0,2.0,
FXF0957,35.0,25.0,47.0,36.0,28.0,-11.51,-26.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SVS0871,23.0,15.0,34.0,28.0,33.0,-4.92,-12.4,0.598766159863,0.299383079931,0.291982910479,0.145991455239,37.0,1077485.0,32.0,31.0,
DJS0682,22.0,23.0,36.0,13.0,30.0,0.33,-11.17,0.817191844954,0.272397281651,0.341355100343,0.113785033448,23.0,657986.0,0.0,18.0,
NHE0919,25.0,16.0,32.0,21.0,24.0,-5.33,-14.46,0.281375467529,0.281375467529,0.341355100343,0.341355100343,1.0,17443.0,1.0,1.0,
MPT0376,19.0,37.0,41.0,48.0,35.0,-13.61,-29.18,0.888178107132,0.296059369044,0.341355100343,0.113785033448,3.0,71275.0,0.0,3.0,
AQD0820,41.0,31.0,27.0,24.0,39.0,-11.47,-18.64,0.575873561775,0.287936780888,0.30438175398,0.15219087699,17.0,533961.0,3.0,14.0,
YEV0793,40.0,37.0,42.0,15.0,22.0,-8.59,-27.13,0.686517889672,0.343258944836,0.341355100343,0.170677550172,2.0,55576.0,7.0,2.0,
ZCF0590,42.0,42.0,42.0,25.0,31.0,-12.13,-29.7,0.265041020823,0.265041020823,0.286702672782,0.286702672782,2.0,55040.0,0.0,2.0,
KQC0708,34.0,18.0,39.0,42.0,23.0,-15.87,-27.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LJR0523,32.0,21.0,11.0,33.0,25.0,-18.4,-20.34,0.855027522619,0.285009174206,0.30438175398,0.10146058466,4.0,117751.0,1.0,4.0,
CQH0701,35.0,50.0,39.0,50.0,32.0,-22.57,-40.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDW0259,43.0,32.0,38.0,36.0,33.0,-16.08,-28.64,0.295433361204,0.295433361204,0.341355100343,0.341355100343,1.0,36838.0,0.0,1.0,
FWM0707,50.0,36.0,35.0,18.0,34.0,-11.59,-23.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HDS0367,50.0,42.0,16.0,30.0,19.0,-26.06,-36.27,0.296556195105,0.296556195105,0.286702672782,0.286702672782,31.0,932939.0,31.0,23.0,
SER0165,20.0,15.0,24.0,17.0,27.0,-3.23,-8.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SBD0913,45.0,16.0,19.0,19.0,42.0,-9.4,-8.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
JKF0465,10.0,37.0,12.0,17.0,32.0,-5.55,-12.15,0.274761380395,0.274761380395,0.286702672782,0.286702672782,3.0,80948.0,0.0,3.0,
BNR0965,47.0,19.0,15.0,20.0,22.0,-16.71,-19.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ASV0946,35.0,12.0,46.0,17.0,26.0,-1.99,-14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
KNG0672,21.0,40.0,18.0,20.0,27.0,-10.32,-20.52,0.575434344393,0.287717172197,0.341355100343,0.170677550172,2.0,36965.0,0.0,2.0,
NNA0610,21.0,35.0,18.0,43.0,26.0,-19.65,-28.22,1.20183227952,0.30045806988,0.286702672782,0.0716756681955,65.0,1929404.0,0.0,45.0,
KQS0415,35.0,42.0,13.0,14.0,34.0,-11.83,-18.55,0.367398541619,0.367398541619,0.291982910479,0.291982910479,1.0,25829.0,0.0,1.0,
MHH0180,19.0,41.0,35.0,10.0,29.0,-0.85,-17.46,0.309598838154,0.309598838154,0.341355100343,0.341355100343,1.0,27678.0,0.0,1.0,
EGD0132,37.0,38.0,33.0,15.0,22.0,-10.1,-25.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VTT0385,14.0,26.0,17.0,36.0,28.0,-12.87,-18.58,0.565047390421,0.282523695211,0.341355100343,0.170677550172,2.0,38538.0,0.0,2.0,
ASG0692,26.0,40.0,41.0,23.0,27.0,-7.36,-25.76,1.23657562801,0.309143907002,0.341355100343,0.0853387750858,24.0,699709.0,10.0,17.0,
WPR0368,48.0,34.0,40.0,17.0,31.0,-9.71,-24.16,1.44881662899,0.289763325798,0.341355100343,0.0682710200686,50.0,1502824.0,24.0,37.0,
HAV0121,46.0,43.0,38.0,37.0,27.0,-20.61,-37.46,0.866839030598,0.288946343533,0.341355100343,0.113785033448,3.0,128188.0,0.0,3.0,
HCC0344,25.0,11.0,41.0,26.0,22.0,-4.91,-16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
UBF0645,34.0,20.0,34.0,23.0,31.0,-7.35,-16.24,0.594685244742,0.297342622371,0.286702672782,0.143351336391,11.0,344246.0,0.0,10.0,
TSR0676,43.0,40.0,26.0,19.0,33.0,-13.05,-23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NKH0979,30.0,39.0,42.0,22.0,35.0,-5.8,-22.27,0.276764160148,0.276764160148,0.30438175398,0.30438175398,1.0,22783.0,1.0,1.0,
SXM0895,14.0,18.0,15.0,33.0,25.0,-11.52,-15.0,1.70846351839,0.284743919732,0.30438175398,0.0507302923301,17.0,536737.0,6.0,16.0,
KCS0173,39.0,20.0,50.0,20.0,30.0,-3.8,-18.65,0.801568905114,0.267189635038,0.291982910479,0.0973276368263,3.0,79083.0,3.0,3.0,
CCA0046,36.0,43.0,25.0,15.0,28.0,-11.16,-23.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PMV0850,23.0,39.0,12.0,42.0,23.0,-22.68,-30.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PKB0281,39.0,12.0,44.0,26.0,25.0,-7.8,-19.22,0.530067848149,0.265033924075,0.341355100343,0.170677550172,29.0,880686.0,0.0,20.0,
MIC0726,32.0,41.0,43.0,17.0,23.0,-7.2,-27.36,1.52338540876,0.304677081752,0.286702672782,0.0573405345564,122.0,3770230.0,98.0,72.0,
SDO0170,35.0,47.0,22.0,45.0,26.0,-25.63,-38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VAA0087,36.0,44.0,42.0,18.0,23.0,-9.56,-29.97,0.568327718393,0.284163859196,0.341355100343,0.170677550172,2.0,50078.0,0.0,2.0,
ELB0847,12.0,17.0,16.0,19.0,28.0,-3.77,-7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SBK0161,14.0,27.0,23.0,41.0,39.0,-11.04,-16.62,0.283712841154,0.283712841154,0.30438175398,0.30438175398,1.0,35232.0,0.0,1.0,
ASL0378,15.0,15.0,41.0,21.0,27.0,0.8,-11.19,0.545576068311,0.272788034156,0.30438175398,0.15219087699,2.0,87400.0,6.0,2.0,
TLM0797,43.0,42.0,34.0,23.0,36.0,-12.37,-25.82,1.23368454659,0.308421136648,0.341355100343,0.0853387750858,4.0,159186.0,4.0,4.0,
SOF0808,45.0,40.0,38.0,22.0,27.0,-13.38,-29.74,0.66664172397,0.333320861985,0.341355100343,0.170677550172,17.0,605233.0,14.0,15.0,
SGM0021,41.0,12.0,26.0,41.0,33.0,-17.43,-19.95,0.55503461514,0.27751730757,0.341355100343,0.170677550172,2.0,77991.0,2.0,2.0,
MYD0978,39.0,32.0,36.0,13.0,32.0,-5.73,-18.44,1.15135724372,0.287839310931,0.341355100343,0.0853387750858,4.0,110244.0,0.0,4.0,
FBA0348,41.0,44.0,40.0,36.0,27.0,-18.34,-36.48,0.878916893899,0.292972297966,0.286702672782,0.0955675575939,43.0,1298020.0,0.0,36.0,
ARL0034,41.0,39.0,27.0,21.0,26.0,-14.58,-27.04,0.882217807824,0.294072602608,0.341355100343,0.113785033448,3.0,98670.0,1.0,3.0,
YJF0532,40.0,35.0,23.0,47.0,26.0,-25.82,-35.21,0.439752029134,0.439752029134,0.286702672782,0.286702672782,5.0,159357.0,6.0,5.0,
RJM0381,41.0,47.0,44.0,41.0,25.0,-20.45,-41.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSS0154,43.0,49.0,10.0,40.0,30.0,-28.24,-35.81,0.789984726061,0.26332824202,0.341355100343,0.113785033448,3.0,82605.0,3.0,3.0,
JMW0638,43.0,21.0,30.0,18.0,30.0,-9.3,-16.87,0.844775745153,0.281591915051,0.286702672782,0.0955675575939,9.0,246894.0,4.0,9.0,
IKR0401,40.0,42.0,24.0,16.0,29.0,-12.64,-24.29,0.874845828138,0.291615276046,0.341355100343,0.113785033448,3.0,96642.0,3.0,3.0,
EMS0317,15.0,21.0,44.0,10.0,31.0,6.28,-7.8,0.792655392344,0.264218464115,0.341355100343,0.113785033448,3.0,75640.0,8.0,3.0,
FTM0406,31.0,15.0,38.0,16.0,34.0,-0.92,-9.49,0.274371457364,0.274371457364,0.341355100343,0.341355100343,1.0,18551.0,0.0,1.0,
RAR0725,32.0,32.0,25.0,20.0,35.0,-8.67,-16.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MNS0224,46.0,21.0,22.0,45.0,30.0,-23.81,-27.73,0.650173253987,0.325086626993,0.341355100343,0.170677550172,2.0,48258.0,0.0,2.0,
WVB0539,43.0,16.0,18.0,42.0,31.0,-21.58,-22.6,0.893417791575,0.297805930525,0.286702672782,0.0955675575939,44.0,1289899.0,6.0,32.0,
SSG0250,35.0,40.0,20.0,36.0,25.0,-21.38,-31.76,0.298196001624,0.298196001624,0.30438175398,0.30438175398,1.0,19550.0,2.0,1.0,
MLM0950,24.0,20.0,29.0,23.0,36.0,-4.4,-10.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HPH0075,40.0,42.0,48.0,25.0,28.0,-10.75,-31.33,0.593952216187,0.296976108094,0.341355100343,0.170677550172,2.0,43102.0,4.0,2.0,
VMJ0546,20.0,37.0,29.0,39.0,26.0,-15.2,-28.53,0.88415135908,0.294717119693,0.286702672782,0.0955675575939,45.0,1501647.0,49.0,33.0,
NLO0131,19.0,13.0,46.0,40.0,29.0,-6.52,-18.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PES0085,35.0,24.0,18.0,30.0,22.0,-17.46,-23.43,0.653528456609,0.326764228304,0.30438175398,0.15219087699,2.0,73125.0,6.0,2.0,
OHC0973,42.0,24.0,42.0,17.0,35.0,-4.85,-16.62,0.296271833015,0.296271833015,0.341355100343,0.341355100343,1.0,46548.0,0.0,1.0,
NMF0780,44.0,38.0,36.0,20.0,34.0,-10.72,-24.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LEM0605,46.0,50.0,40.0,39.0,26.0,-22.33,-42.07,0.810903435105,0.270301145035,0.286702672782,0.0955675575939,63.0,1848717.0,42.0,43.0,
BEC0505,35.0,21.0,30.0,19.0,32.0,-6.85,-14.34,0.907848867891,0.302616289297,0.286702672782,0.0955675575939,52.0,1597682.0,30.0,37.0,
OLF0504,41.0,43.0,20.0,41.0,31.0,-24.37,-33.81,1.39216494332,0.34804123583,0.286702672782,0.0716756681955,60.0,1747736.0,0.0,45.0,
KVS0425,20.0,19.0,21.0,30.0,35.0,-8.29,-11.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AJR0319,40.0,13.0,37.0,16.0,24.0,-5.95,-15.44,1.11593921226,0.278984803066,0.291982910479,0.0729957276197,5.0,135989.0,7.0,5.0,
DLS0383,10.0,21.0,12.0,25.0,24.0,-8.35,-12.15,0.281340351121,0.281340351121,0.341355100343,0.341355100343,1.0,16968.0,1.0,1.0,
BCR0581,20.0,11.0,34.0,36.0,30.0,-7.54,-14.58,0.294616029416,0.294616029416,0.286702672782,0.286702672782,1.0,46769.0,1.0,1.0,
LDB0090,40.0,14.0,39.0,41.0,34.0,-13.96,-21.67,0.802807030279,0.267602343426,0.341355100343,0.113785033448,54.0,1582552.0,10.0,33.0,
GAF0570,31.0,15.0,38.0,46.0,35.0,-13.58,-21.32,0.835722807107,0.278574269036,0.341355100343,0.113785033448,18.0,551777.0,13.0,15.0,
NNS0059,42.0,23.0,48.0,23.0,25.0,-8.17,-24.06,0.583958899307,0.291979449654,0.341355100343,0.170677550172,2.0,70986.0,2.0,2.0,
JRL0574,19.0,26.0,35.0,47.0,40.0,-11.72,-20.86,0.281657892298,0.281657892298,0.286702672782,0.286702672782,1.0,31794.0,0.0,1.0,
NSS0876,26.0,20.0,25.0,42.0,31.0,-15.37,-20.95,0.606904249849,0.303452124924,0.30438175398,0.15219087699,71.0,2080231.0,0.0,46.0,
SOB0586,45.0,35.0,23.0,24.0,30.0,-16.47,-25.15,0.29233173441,0.29233173441,0.286702672782,0.286702672782,1.0,37576.0,0.0,1.0,
DDA0476,36.0,25.0,39.0,13.0,39.0,-1.28,-11.68,1.14121949041,0.285304872602,0.286702672782,0.0716756681955,60.0,1811611.0,16.0,44.0,
DEB0782,42.0,47.0,32.0,21.0,36.0,-12.51,-26.71,0.282704561391,0.282704561391,0.30438175398,0.30438175398,1.0,28039.0,4.0,1.0,
OLW0689,22.0,25.0,40.0,35.0,27.0,-9.17,-22.96,0.30289760207,0.30289760207,0.286702672782,0.286702672782,18.0,618933.0,15.0,15.0,
MMG0943,23.0,27.0,28.0,34.0,26.0,-12.6,-22.71,0.575170783138,0.287585391569,0.341355100343,0.170677550172,2.0,67897.0,3.0,2.0,
RNL0695,47.0,41.0,44.0,19.0,36.0,-9.19,-25.94,0.589237345446,0.294618672723,0.341355100343,0.170677550172,27.0,774744.0,8.0,19.0,
LNR0656,25.0,39.0,12.0,30.0,23.0,-18.12,-26.34,0.775831766787,0.387915883393,0.286702672782,0.143351336391,6.0,212124.0,0.0,6.0,
AMJ0297,16.0,43.0,50.0,18.0,28.0,-0.2,-23.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HRL0540,43.0,38.0,17.0,40.0,18.0,-27.61,-37.45,0.605078288749,0.302539144375,0.286702672782,0.143351336391,21.0,574193.0,17.0,17.0,
DLF0377,39.0,35.0,19.0,27.0,34.0,-16.0,-22.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TPH0474,44.0,39.0,14.0,21.0,35.0,-16.57,-22.0,0.887508368004,0.295836122668,0.341355100343,0.113785033448,4.0,128041.0,0.0,4.0,
KCF0045,40.0,39.0,16.0,27.0,31.0,-18.41,-25.58,0.834833819104,0.417416909552,0.341355100343,0.170677550172,2.0,56659.0,0.0,2.0,
BIS0247,36.0,19.0,18.0,39.0,37.0,-17.23,-18.12,0.332021129273,0.332021129273,0.341355100343,0.341355100343,1.0,18240.0,0.0,1.0,
EFS0882,40.0,40.0,47.0,25.0,27.0,-10.92,-30.8,0.944119635807,0.314706545269,0.286702672782,0.0955675575939,17.0,471710.0,0.0,14.0,
NWK0215,21.0,19.0,45.0,18.0,24.0,-0.07,-15.11,1.08995573429,0.272488933573,0.341355100343,0.0853387750858,4.0,113249.0,1.0,4.0,
PNL0301,50.0,43.0,30.0,43.0,31.0,-25.43,-38.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CSH0626,33.0,17.0,41.0,18.0,23.0,-4.59,-17.22,0.552363644334,0.276181822167,0.286702672782,0.143351336391,77.0,2209794.0,76.0,49.0,
BHW0458,36.0,32.0,28.0,30.0,29.0,-14.86,-25.11,0.667386412005,0.333693206003,0.286702672782,0.143351336391,5.0,148240.0,1.0,5.0,
SSH0799,23.0,18.0,31.0,31.0,40.0,-5.76,-11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CAS0507,14.0,46.0,33.0,11.0,25.0,-2.04,-20.46,0.255768588696,0.255768588696,0.286702672782,0.286702672782,3.0,109906.0,3.0,3.0,
DID0650,45.0,21.0,17.0,42.0,21.0,-25.63,-29.88,0.574967104697,0.287483552349,0.286702672782,0.143351336391,6.0,165365.0,0.0,6.0,
KAT0270,21.0,24.0,39.0,23.0,27.0,-3.8,-17.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TEM0977,22.0,19.0,40.0,45.0,29.0,-12.03,-23.48,0.550033161307,0.275016580653,0.341355100343,0.170677550172,2.0,73636.0,0.0,2.0,
SHR0334,36.0,41.0,45.0,19.0,31.0,-6.84,-25.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
JDC0030,31.0,18.0,19.0,21.0,26.0,-10.22,-14.34,0.319627690719,0.319627690719,0.341355100343,0.341355100343,1.0,41237.0,1.0,1.0,
CKP0721,40.0,39.0,39.0,13.0,32.0,-6.4,-22.13,0.282999819946,0.282999819946,0.341355100343,0.341355100343,1.0,36578.0,0.0,1.0,
HIA0414,38.0,39.0,39.0,18.0,31.0,-8.19,-24.15,0.297897101752,0.297897101752,0.341355100343,0.341355100343,1.0,27843.0,0.0,1.0,
HSP0290,38.0,15.0,28.0,20.0,27.0,-8.92,-14.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HRW0550,38.0,34.0,24.0,22.0,28.0,-13.58,-23.2,0.603340126203,0.301670063102,0.286702672782,0.143351336391,41.0,1205195.0,15.0,29.0,
KBB0189,49.0,23.0,16.0,33.0,30.0,-21.37,-23.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CBB0365,37.0,17.0,20.0,41.0,33.0,-18.53,-20.43,1.44430627903,0.288861255806,0.341355100343,0.0682710200686,40.0,1166933.0,20.0,30.0,
DLH0029,36.0,26.0,38.0,18.0,31.0,-5.76,-17.81,0.623089280663,0.311544640332,0.30438175398,0.15219087699,2.0,71304.0,1.0,2.0,
NRO0768,18.0,18.0,41.0,25.0,36.0,-0.14,-10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NWT0098,35.0,39.0,26.0,36.0,33.0,-17.8,-28.28,0.375961308374,0.375961308374,0.341355100343,0.341355100343,1.0,32241.0,0.0,1.0,
QPM0727,43.0,40.0,18.0,34.0,34.0,-21.26,-28.47,1.8834512545,0.313908542416,0.286702672782,0.047783778797,109.0,3326962.0,0.0,65.0,
KVT0028,44.0,20.0,35.0,19.0,37.0,-6.94,-14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LFS0071,48.0,31.0,14.0,17.0,25.0,-17.17,-22.54,0.903948271567,0.301316090522,0.341355100343,0.113785033448,13.0,382272.0,0.0,12.0,
WNB0908,38.0,38.0,38.0,22.0,23.0,-11.92,-28.99,0.931459996477,0.310486665492,0.286702672782,0.0955675575939,23.0,649736.0,26.0,20.0,
PAD0773,36.0,21.0,14.0,16.0,38.0,-8.42,-8.62,0.308523161261,0.308523161261,0.30438175398,0.30438175398,1.0,35667.0,0.0,1.0,
BJH0354,22.0,21.0,31.0,20.0,36.0,-2.17,-9.74,0.866737474394,0.288912491465,0.286702672782,0.0955675575939,50.0,1611529.0,0.0,39.0,
ONW0083,46.0,30.0,25.0,30.0,26.0,-19.01,-27.78,0.341550099496,0.341550099496,0.341355100343,0.341355100343,1.0,22528.0,0.0,1.0,
SSJ0784,19.0,39.0,12.0,45.0,34.0,-20.13,-25.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
KJP0371,36.0,21.0,25.0,15.0,30.0,-7.16,-13.29,0.368114728543,0.368114728543,0.286702672782,0.286702672782,38.0,1074621.0,51.0,26.0,
IMB0481,19.0,41.0,38.0,43.0,38.0,-12.13,-27.12,0.566029992267,0.283014996133,0.286702672782,0.143351336391,31.0,862424.0,3.0,26.0,
BTR0403,47.0,47.0,21.0,17.0,28.0,-16.96,-28.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
DLM0051,37.0,37.0,17.0,20.0,35.0,-12.97,-19.32,1.79401368955,0.299002281592,0.341355100343,0.0568925167239,6.0,153861.0,3.0,5.0,
AHM0410,34.0,43.0,15.0,18.0,26.0,-14.83,-24.38,0.269595884436,0.269595884436,0.341355100343,0.341355100343,1.0,35560.0,6.0,1.0,
CHM0821,48.0,11.0,39.0,19.0,23.0,-9.06,-18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
JBM0350,37.0,21.0,12.0,45.0,25.0,-24.81,-26.63,0.339269553832,0.339269553832,0.30438175398,0.30438175398,1.0,34245.0,4.0,1.0,
JRG0207,42.0,37.0,40.0,21.0,27.0,-11.07,-27.5,0.576041061922,0.288020530961,0.341355100343,0.170677550172,2.0,81267.0,3.0,2.0,
PLH0862,32.0,37.0,25.0,16.0,32.0,-8.47,-18.8,0.577115511201,0.288557755601,0.286702672782,0.143351336391,40.0,1159157.0,0.0,29.0,
RCP0785,42.0,38.0,43.0,30.0,32.0,-13.15,-29.64,0.271206678397,0.271206678397,0.341355100343,0.341355100343,1.0,33124.0,0.0,1.0,
NSC0597,19.0,13.0,11.0,44.0,31.0,-16.51,-15.26,0.30724335676,0.30724335676,0.286702672782,0.286702672782,4.0,119141.0,2.0,4.0,
AVM0947,10.0,25.0,30.0,44.0,39.0,-9.06,-16.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MSZ0310,24.0,38.0,18.0,31.0,29.0,-15.15,-23.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SDB0106,35.0,46.0,26.0,27.0,37.0,-14.09,-25.79,0.309514906955,0.309514906955,0.286702672782,0.286702672782,26.0,783419.0,27.0,21.0,
HAC0282,37.0,32.0,38.0,12.0,28.0,-5.16,-19.65,1.24889115344,0.312222788359,0.341355100343,0.0853387750858,37.0,1029518.0,39.0,29.0,
HSB0196,44.0,13.0,43.0,30.0,33.0,-9.51,-18.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ASB0796,30.0,40.0,23.0,38.0,34.0,-17.83,-27.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WRM0963,17.0,23.0,43.0,31.0,22.0,-6.08,-21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BRM0995,20.0,11.0,32.0,26.0,40.0,-1.34,-5.54,0.261713660885,0.261713660885,0.341355100343,0.341355100343,1.0,49450.0,0.0,1.0,
SES0477,38.0,40.0,13.0,39.0,29.0,-24.36,-31.02,0.578842812122,0.289421406061,0.286702672782,0.143351336391,61.0,1869153.0,49.0,48.0,
JTM0223,35.0,48.0,20.0,21.0,30.0,-15.01,-26.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RNF0765,41.0,22.0,37.0,41.0,25.0,-18.2,-29.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GNZ0953,26.0,18.0,26.0,36.0,29.0,-12.7,-18.67,0.291834577553,0.291834577553,0.341355100343,0.341355100343,1.0,36430.0,0.0,1.0,
HRB0351,19.0,12.0,43.0,42.0,36.0,-6.29,-15.49,0.822542587325,0.274180862442,0.341355100343,0.113785033448,3.0,84378.0,0.0,3.0,
ZSB0649,23.0,25.0,36.0,14.0,26.0,-1.68,-14.59,0.560760114083,0.280380057041,0.286702672782,0.143351336391,7.0,232685.0,11.0,7.0,
ADC0391,50.0,43.0,40.0,33.0,38.0,-16.95,-31.89,0.249309509346,0.249309509346,0.341355100343,0.341355100343,1.0,33025.0,0.0,1.0,
PMC0328,20.0,43.0,10.0,36.0,33.0,-17.94,-24.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ILJ0526,33.0,50.0,23.0,46.0,25.0,-25.93,-40.12,0.65041454579,0.325207272895,0.286702672782,0.143351336391,2.0,56731.0,0.0,2.0,
ANT0430,12.0,19.0,23.0,48.0,31.0,-14.09,-19.23,0.816421262229,0.272140420743,0.341355100343,0.113785033448,29.0,879451.0,28.0,22.0,
DFH0188,35.0,40.0,18.0,38.0,24.0,-22.98,-32.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LLV0602,36.0,10.0,36.0,37.0,33.0,-11.39,-17.38,0.83782324711,0.279274415703,0.291982910479,0.0973276368263,78.0,2434698.0,17.0,52.0,
GCR0554,16.0,16.0,41.0,23.0,37.0,1.88,-8.0,0.537732215619,0.26886610781,0.286702672782,0.143351336391,42.0,1348464.0,38.0,34.0,
SJO0209,39.0,45.0,18.0,39.0,35.0,-22.77,-31.25,1.44350476529,0.288700953059,0.341355100343,0.0682710200686,6.0,121220.0,7.0,5.0,
NGC0058,44.0,45.0,39.0,15.0,27.0,-10.62,-28.94,0.535799249511,0.267899624755,0.341355100343,0.170677550172,2.0,71059.0,1.0,2.0,
YIC0195,18.0,49.0,19.0,40.0,31.0,-18.25,-30.17,0.296613366325,0.296613366325,0.341355100343,0.341355100343,1.0,23909.0,0.0,1.0,
EDB0714,21.0,23.0,35.0,26.0,29.0,-5.45,-16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LHL0309,19.0,34.0,27.0,46.0,37.0,-15.29,-24.42,1.4513806662,0.29027613324,0.341355100343,0.0682710200686,5.0,136395.0,0.0,5.0,
HFB0347,34.0,20.0,30.0,30.0,27.0,-12.32,-20.51,0.619989545878,0.309994772939,0.30438175398,0.15219087699,2.0,51432.0,1.0,2.0,
EJW0884,46.0,20.0,32.0,26.0,31.0,-12.74,-20.23,1.1704078249,0.292601956225,0.286702672782,0.0716756681955,13.0,348540.0,0.0,13.0,
CRO0027,19.0,30.0,28.0,46.0,26.0,-17.04,-27.95,0.873125499452,0.291041833151,0.341355100343,0.113785033448,3.0,69270.0,2.0,3.0,
HKR0628,21.0,16.0,17.0,16.0,25.0,-5.49,-9.14,0.588140862993,0.294070431497,0.286702672782,0.143351336391,68.0,1997257.0,58.0,41.0,
GTD0116,43.0,19.0,45.0,20.0,31.0,-5.85,-18.14,0.805284088908,0.268428029636,0.341355100343,0.113785033448,3.0,91348.0,0.0,2.0,
DSB0731,26.0,15.0,40.0,43.0,30.0,-11.49,-21.43,1.67902567078,0.279837611797,0.286702672782,0.047783778797,125.0,3673289.0,75.0,73.0,
COF0120,14.0,12.0,38.0,13.0,35.0,6.19,-2.22,1.06240751153,0.265601877882,0.341355100343,0.0853387750858,4.0,116691.0,6.0,4.0,
HDJ0446,18.0,17.0,45.0,27.0,35.0,-0.08,-12.0,0.269712938486,0.269712938486,0.286702672782,0.286702672782,3.0,113993.0,0.0,3.0,
CHG0146,40.0,20.0,39.0,19.0,35.0,-5.22,-14.82,0.270138449579,0.270138449579,0.341355100343,0.341355100343,1.0,25860.0,0.0,1.0,
AIH0675,25.0,39.0,38.0,40.0,37.0,-12.56,-26.98,0.263540032387,0.263540032387,0.341355100343,0.341355100343,1.0,30126.0,0.0,1.0,
TNM0961,37.0,50.0,39.0,17.0,32.0,-8.98,-27.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
APG0307,43.0,39.0,36.0,43.0,22.0,-23.35,-39.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RHC0335,36.0,35.0,40.0,46.0,25.0,-20.18,-36.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CQW0652,10.0,22.0,48.0,20.0,33.0,4.8,-10.63,0.529796864647,0.264898432323,0.286702672782,0.143351336391,16.0,476779.0,0.0,14.0,
